day-route9-blackbelt-repeat	3,19	49,18	3	39	15	15	1143	1143	PASS
day-route9-blackbelt-repeat	3,19	49,18	4	40	15	15	1143	1143	PASS
day-route9-west-entry	3,19	25,22	0	0	0	0	1100	ffff	FIXED
day-route9-west-entry	3,19	25,22	1	56	15	13	1130	1130	PASS
day-route9-west-out	3,19	23,22	0	0	0	0	1100	ffff	FIXED
day-route9-west-out	3,19	23,22	1	56	15	13	1130	1130	PASS
day-route9-west-out	3,19	23,22	2	180	15	14	112e	112e	PASS
day-route9-west-back	3,19	25,22	0	0	0	0	1100	ffff	FIXED
day-route9-west-back	3,19	25,22	1	56	15	13	1130	1130	PASS
day-route9-west-repeat	3,19	23,22	0	0	0	0	1100	ffff	FIXED
day-route9-west-repeat	3,19	23,22	1	56	15	13	1130	1130	PASS
day-route9-west-repeat	3,19	23,22	2	180	15	14	112e	112e	PASS
day-route23-aces-entry	3,35	10,53	0	0	0	0	1100	ffff	FIXED
day-route23-aces-entry	3,35	10,53	1	60	2	2	1103	ffff	FIXED
day-route23-aces-entry	3,35	10,53	2	41	15	13	1146	1146	PASS
day-route23-aces-entry	3,35	10,53	3	42	15	13	1146	1146	PASS
day-route23-aces-entry	3,35	10,53	4	42	15	13	1146	1146	PASS
day-route23-aces-out	3,35	10,54	0	0	0	0	1100	ffff	FIXED
day-route23-aces-out	3,35	10,54	1	60	2	2	1103	ffff	FIXED
day-route23-aces-out	3,35	10,54	2	41	15	13	1146	1146	PASS
day-route23-aces-out	3,35	10,54	3	42	15	13	1146	1146	PASS
day-route23-aces-out	3,35	10,54	4	42	15	13	1146	1146	PASS
day-route23-aces-out	3,35	10,54	5	42	15	13	1146	1146	PASS
day-route23-aces-back	3,35	10,53	0	0	0	0	1100	ffff	FIXED
day-route23-aces-back	3,35	10,53	1	60	2	2	1103	ffff	FIXED
day-route23-aces-back	3,35	10,53	2	41	15	13	1146	1146	PASS
day-route23-aces-back	3,35	10,53	3	42	15	13	1146	1146	PASS
day-route23-aces-back	3,35	10,53	4	42	15	13	1146	1146	PASS
day-route23-aces-repeat	3,35	10,54	0	0	0	0	1100	ffff	FIXED
day-route23-aces-repeat	3,35	10,54	1	60	2	2	1103	ffff	FIXED
day-route23-aces-repeat	3,35	10,54	2	41	15	13	1146	1146	PASS
day-route23-aces-repeat	3,35	10,54	3	42	15	13	1146	1146	PASS
day-route23-aces-repeat	3,35	10,54	4	42	15	13	1146	1146	PASS
day-route23-aces-repeat	3,35	10,54	5	42	15	13	1146	1146	PASS
day-route23-north-entry	3,35	16,48	0	0	0	0	1100	ffff	FIXED
day-route23-north-entry	3,35	16,48	1	41	15	13	1146	1146	PASS
day-route23-north-entry	3,35	16,48	2	41	15	13	1146	1146	PASS
day-route23-north-entry	3,35	16,48	3	42	15	13	1146	1146	PASS
day-route23-north-entry	3,35	16,48	4	42	15	13	1146	1146	PASS
day-route23-north-out	3,35	16,48	0	0	0	0	1100	ffff	FIXED
day-route23-north-out	3,35	16,48	1	41	15	13	1146	1146	PASS
day-route23-north-out	3,35	16,48	2	41	15	13	1146	1146	PASS
day-route23-north-out	3,35	16,48	3	42	15	13	1146	1146	PASS
day-route23-north-out	3,35	16,48	4	42	15	13	1146	1146	PASS
day-route23-north-back	3,35	16,51	0	0	0	0	1100	ffff	FIXED
day-route23-north-back	3,35	16,51	2	41	15	13	1146	1146	PASS
day-route23-north-back	3,35	16,51	3	42	15	13	1146	1146	PASS
day-route23-north-back	3,35	16,51	4	42	15	13	1146	1146	PASS
day-route23-north-repeat	3,35	16,48	0	0	0	0	1100	ffff	FIXED
day-route23-north-repeat	3,35	16,48	1	41	15	13	1146	1146	PASS
day-route23-north-repeat	3,35	16,48	2	41	15	13	1146	1146	PASS
day-route23-north-repeat	3,35	16,48	3	42	15	13	1146	1146	PASS
day-route23-north-repeat	3,35	16,48	4	42	15	13	1146	1146	PASS
day-powerplant-electricians-entry	1,87	17,19	0	0	0	0	1100	ffff	FIXED
day-powerplant-electricians-entry	1,87	17,19	1	92	5	5	1106	ffff	FIXED
day-powerplant-electricians-entry	1,87	17,19	2	187	15	13	1131	1131	PASS
day-powerplant-electricians-entry	1,87	17,19	3	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-entry	1,87	17,19	4	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-out	1,87	18,19	0	0	0	0	1100	ffff	FIXED
day-powerplant-electricians-out	1,87	18,19	1	92	5	5	1106	ffff	FIXED
day-powerplant-electricians-out	1,87	18,19	2	187	15	13	1131	1131	PASS
day-powerplant-electricians-out	1,87	18,19	3	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-out	1,87	18,19	4	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-back	1,87	11,19	0	0	0	0	1100	ffff	FIXED
day-powerplant-electricians-back	1,87	11,19	3	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-back	1,87	11,19	4	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-back	1,87	11,19	5	92	5	5	1106	ffff	FIXED
day-powerplant-electricians-repeat	1,87	18,19	0	0	0	0	1100	ffff	FIXED
day-powerplant-electricians-repeat	1,87	18,19	1	187	15	13	1131	1131	PASS
day-powerplant-electricians-repeat	1,87	18,19	2	92	5	5	1106	ffff	FIXED
day-powerplant-electricians-repeat	1,87	18,19	3	26	2	2	113e	ffff	FIXED
day-powerplant-electricians-repeat	1,87	18,19	4	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-entry	1,87	32,28	0	0	0	0	1100	ffff	FIXED
day-powerplant-mixed-entry	1,87	32,28	1	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-entry	1,87	32,28	2	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-entry	1,87	32,28	3	187	15	13	1131	1131	PASS
day-powerplant-mixed-entry	1,87	32,28	4	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-entry	1,87	32,28	5	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-out	1,87	32,28	0	0	0	0	1100	ffff	FIXED
day-powerplant-mixed-out	1,87	32,28	1	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-out	1,87	32,28	2	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-out	1,87	32,28	3	187	15	13	1131	1131	PASS
day-powerplant-mixed-out	1,87	32,28	4	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-out	1,87	32,28	5	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-back	1,87	32,28	0	0	0	0	1100	ffff	FIXED
day-powerplant-mixed-back	1,87	32,28	1	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-back	1,87	32,28	2	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-back	1,87	32,28	3	187	15	13	1131	1131	PASS
day-powerplant-mixed-back	1,87	32,28	4	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-back	1,87	32,28	5	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-repeat	1,87	32,28	0	0	0	0	1100	ffff	FIXED
day-powerplant-mixed-repeat	1,87	32,28	1	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-repeat	1,87	32,28	2	92	5	5	1106	ffff	FIXED
day-powerplant-mixed-repeat	1,87	32,28	3	187	15	13	1131	1131	PASS
day-powerplant-mixed-repeat	1,87	32,28	4	26	2	2	113e	ffff	FIXED
day-powerplant-mixed-repeat	1,87	32,28	5	26	2	2	113e	ffff	FIXED
day-powerplant-scientist-entry	1,87	39,17	0	0	0	0	1100	ffff	FIXED
day-powerplant-scientist-entry	1,87	39,17	1	92	5	5	1106	ffff	FIXED
day-powerplant-scientist-entry	1,87	39,17	2	55	15	13	1135	1135	PASS
day-powerplant-scientist-out	1,87	39,18	0	0	0	0	1100	ffff	FIXED
day-powerplant-scientist-out	1,87	39,18	1	92	5	5	1106	ffff	FIXED
day-powerplant-scientist-out	1,87	39,18	2	55	15	13	1135	1135	PASS
day-powerplant-scientist-out	1,87	39,18	3	26	2	2	113e	ffff	FIXED
day-powerplant-scientist-back	1,87	39,10	0	0	0	0	1100	ffff	FIXED
day-powerplant-scientist-back	1,87	39,10	1	92	5	5	1106	ffff	FIXED
day-powerplant-scientist-back	1,87	39,10	2	55	15	13	1135	1135	PASS
day-powerplant-scientist-repeat	1,87	39,18	0	0	0	0	1100	ffff	FIXED
day-powerplant-scientist-repeat	1,87	39,18	1	92	5	5	1106	ffff	FIXED
day-powerplant-scientist-repeat	1,87	39,18	2	55	15	13	1135	1135	PASS
day-powerplant-scientist-repeat	1,87	39,18	3	26	2	2	113e	ffff	FIXED
day-route19-water-entry	3,30	11,42	0	2	0	0	1100	ffff	FIXED
day-route19-water-entry	3,30	11,42	1	44	4	4	1137	ffff	FIXED
day-route19-water-entry	3,30	11,42	2	44	4	4	1137	ffff	FIXED
day-route19-water-entry	3,30	11,42	3	44	4	4	1137	ffff	FIXED
day-route19-water-entry	3,30	11,42	4	36	2	2	1103	ffff	FIXED
day-route19-water-out	3,30	11,56	0	2	0	0	1100	ffff	FIXED
day-route19-water-out	3,30	11,56	2	44	4	4	1137	ffff	FIXED
day-route19-water-back	3,30	11,41	0	2	0	0	1100	ffff	FIXED
day-route19-water-back	3,30	11,41	1	44	4	4	1137	ffff	FIXED
day-route19-water-back	3,30	11,41	2	44	4	4	1137	ffff	FIXED
day-route19-water-back	3,30	11,41	3	44	4	4	1137	ffff	FIXED
day-route19-water-back	3,30	11,41	4	36	2	2	1103	ffff	FIXED
day-route19-water-repeat	3,30	11,55	0	2	0	0	1100	ffff	FIXED
day-route19-water-repeat	3,30	11,55	1	44	4	4	1137	ffff	FIXED
day-route19-water-repeat	3,30	11,55	2	44	4	4	1137	ffff	FIXED
day-route19-water-south-entry	3,30	13,48	0	2	0	0	1100	ffff	FIXED
day-route19-water-south-entry	3,30	13,48	1	44	4	4	1137	ffff	FIXED
day-route19-water-south-entry	3,30	13,48	2	44	4	4	1137	ffff	FIXED
day-route19-water-south-entry	3,30	13,48	3	44	4	4	1137	ffff	FIXED
day-route19-water-south-entry	3,30	13,48	4	36	2	2	1103	ffff	FIXED
day-route19-water-south-out	3,30	13,48	0	2	0	0	1100	ffff	FIXED
day-route19-water-south-out	3,30	13,48	1	44	4	4	1137	ffff	FIXED
day-route19-water-south-out	3,30	13,48	2	44	4	4	1137	ffff	FIXED
day-route19-water-south-out	3,30	13,48	3	44	4	4	1137	ffff	FIXED
day-route19-water-south-out	3,30	13,48	4	36	2	2	1103	ffff	FIXED
day-route19-water-south-back	3,31	118,8	0	2	0	0	1100	ffff	FIXED
day-route19-water-south-back	3,31	118,8	1	43	5	5	1106	ffff	FIXED
day-route19-water-south-back	3,31	118,8	3	44	4	4	1137	ffff	FIXED
day-route19-water-south-repeat	3,30	12,48	0	2	0	0	1100	ffff	FIXED
day-route19-water-south-repeat	3,30	12,48	1	44	4	4	1137	ffff	FIXED
day-route19-water-south-repeat	3,30	12,48	2	36	2	2	1103	ffff	FIXED
day-route19-water-south-repeat	3,30	12,48	3	44	4	4	1137	ffff	FIXED
day-route19-water-south-repeat	3,30	12,48	4	44	4	4	1137	ffff	FIXED
day-route7-regression-entry	3,17	12,60	0	0	0	0	1100	ffff	FIXED
day-route7-regression-entry	3,17	12,60	1	18	15	13	1139	1139	PASS
day-route7-regression-entry	3,17	12,60	2	29	2	2	1103	ffff	FIXED
day-route7-regression-entry	3,17	12,60	3	198	15	14	112c	112c	PASS
day-route7-regression-entry	3,17	12,60	4	22	15	13	1139	1139	PASS
day-route7-regression-out	3,17	12,68	0	0	0	0	1100	ffff	FIXED
day-route7-regression-out	3,17	12,68	3	198	15	14	112c	112c	PASS
day-route7-regression-out	3,17	12,68	5	202	15	13	1140	1140	PASS
day-route7-regression-back	3,17	12,60	0	0	0	0	1100	ffff	FIXED
day-route7-regression-back	3,17	12,60	1	29	2	2	1103	ffff	FIXED
day-route7-regression-back	3,17	12,60	2	22	15	13	1139	1139	PASS
day-route7-regression-back	3,17	12,60	3	198	15	14	112c	112c	PASS
day-route7-regression-back	3,17	12,60	4	18	15	13	1139	1139	PASS
day-route7-regression-repeat	3,17	12,68	0	0	0	0	1100	ffff	FIXED
day-route7-regression-repeat	3,17	12,68	3	198	15	14	112c	112c	PASS
day-route7-regression-repeat	3,17	12,68	5	202	15	13	1140	1140	PASS
night-route9-east-entry	3,19	52,22	0	0	0	0	1100	ffff	FIXED
night-route9-east-entry	3,19	52,22	1	56	15	13	1130	1130	PASS
night-route9-east-entry	3,19	52,22	2	24	15	14	1144	1144	PASS
night-route9-east-entry	3,19	52,22	3	39	15	15	1143	1143	PASS
night-route9-east-entry	3,19	52,22	4	40	15	15	1143	1143	PASS
night-route9-east-out	3,19	52,22	0	0	0	0	1100	ffff	FIXED
night-route9-east-out	3,19	52,22	1	56	15	13	1130	1130	PASS
night-route9-east-out	3,19	52,22	2	24	15	14	1144	1144	PASS
night-route9-east-out	3,19	52,22	3	39	15	15	1143	1143	PASS
night-route9-east-out	3,19	52,22	4	40	15	15	1143	1143	PASS
night-route9-east-back	3,19	50,22	0	0	0	0	1100	ffff	FIXED
night-route9-east-back	3,19	50,22	2	24	15	14	1144	1144	PASS
night-route9-east-back	3,19	50,22	3	39	15	15	1143	1143	PASS
night-route9-east-back	3,19	50,22	4	40	15	15	1143	1143	PASS
night-route9-east-repeat	3,19	52,22	0	0	0	0	1100	ffff	FIXED
night-route9-east-repeat	3,19	52,22	1	56	15	13	1130	1130	PASS
night-route9-east-repeat	3,19	52,22	2	24	15	14	1144	1144	PASS
night-route9-east-repeat	3,19	52,22	3	39	15	15	1143	1143	PASS
night-route9-east-repeat	3,19	52,22	4	40	15	15	1143	1143	PASS
night-route9-blackbelt-entry	3,19	49,18	0	0	0	0	1100	ffff	FIXED
night-route9-blackbelt-entry	3,19	49,18	1	24	15	13	1144	1144	PASS
night-route9-blackbelt-entry	3,19	49,18	2	56	15	14	1130	1130	PASS
night-route9-blackbelt-entry	3,19	49,18	3	39	15	15	1143	1143	PASS
night-route9-blackbelt-entry	3,19	49,18	4	40	15	15	1143	1143	PASS
night-route9-blackbelt-out	3,19	49,18	0	0	0	0	1100	ffff	FIXED
night-route9-blackbelt-out	3,19	49,18	1	24	15	13	1144	1144	PASS
night-route9-blackbelt-out	3,19	49,18	2	56	15	14	1130	1130	PASS
night-route9-blackbelt-out	3,19	49,18	3	39	15	15	1143	1143	PASS
night-route9-blackbelt-out	3,19	49,18	4	40	15	15	1143	1143	PASS
night-route9-blackbelt-back	3,19	49,18	0	0	0	0	1100	ffff	FIXED
night-route9-blackbelt-back	3,19	49,18	1	24	15	13	1144	1144	PASS
night-route9-blackbelt-back	3,19	49,18	2	56	15	14	1130	1130	PASS
night-route9-blackbelt-back	3,19	49,18	3	39	15	15	1143	1143	PASS
night-route9-blackbelt-back	3,19	49,18	4	40	15	15	1143	1143	PASS
night-route9-blackbelt-repeat	3,19	49,18	0	0	0	0	1100	ffff	FIXED
night-route9-blackbelt-repeat	3,19	49,18	1	24	15	13	1144	1144	PASS
night-route9-blackbelt-repeat	3,19	49,18	2	56	15	14	1130	1130	PASS
night-route9-blackbelt-repeat	3,19	49,18	3	39	15	15	1143	1143	PASS
night-route9-blackbelt-repeat	3,19	49,18	4	40	15	15	1143	1143	PASS
night-route9-west-entry	3,19	25,22	0	0	0	0	1100	ffff	FIXED
night-route9-west-entry	3,19	25,22	1	56	15	13	1130	1130	PASS
night-route9-west-out	3,19	23,22	0	0	0	0	1100	ffff	FIXED
night-route9-west-out	3,19	23,22	1	56	15	13	1130	1130	PASS
night-route9-west-out	3,19	23,22	2	180	15	14	112e	112e	PASS
night-route9-west-back	3,19	25,22	0	0	0	0	1100	ffff	FIXED
night-route9-west-back	3,19	25,22	1	56	15	13	1130	1130	PASS
night-route9-west-repeat	3,19	23,22	0	0	0	0	1100	ffff	FIXED
night-route9-west-repeat	3,19	23,22	1	56	15	13	1130	1130	PASS
night-route9-west-repeat	3,19	23,22	2	180	15	14	112e	112e	PASS
night-route23-aces-entry	3,35	10,53	0	0	0	0	1100	ffff	FIXED
night-route23-aces-entry	3,35	10,53	1	60	2	2	1103	ffff	FIXED
night-route23-aces-entry	3,35	10,53	2	41	15	13	1146	1146	PASS
night-route23-aces-entry	3,35	10,53	3	42	15	13	1146	1146	PASS
night-route23-aces-entry	3,35	10,53	4	42	15	13	1146	1146	PASS
night-route23-aces-out	3,35	10,54	0	0	0	0	1100	ffff	FIXED
night-route23-aces-out	3,35	10,54	1	60	2	2	1103	ffff	FIXED
night-route23-aces-out	3,35	10,54	2	41	15	13	1146	1146	PASS
night-route23-aces-out	3,35	10,54	3	42	15	13	1146	1146	PASS
night-route23-aces-out	3,35	10,54	4	42	15	13	1146	1146	PASS
night-route23-aces-out	3,35	10,54	5	42	15	13	1146	1146	PASS
night-route23-aces-back	3,35	10,53	0	0	0	0	1100	ffff	FIXED
night-route23-aces-back	3,35	10,53	1	60	2	2	1103	ffff	FIXED
night-route23-aces-back	3,35	10,53	2	41	15	13	1146	1146	PASS
night-route23-aces-back	3,35	10,53	3	42	15	13	1146	1146	PASS
night-route23-aces-back	3,35	10,53	4	42	15	13	1146	1146	PASS
night-route23-aces-repeat	3,35	10,54	0	0	0	0	1100	ffff	FIXED
night-route23-aces-repeat	3,35	10,54	1	60	2	2	1103	ffff	FIXED
night-route23-aces-repeat	3,35	10,54	2	41	15	13	1146	1146	PASS
night-route23-aces-repeat	3,35	10,54	3	42	15	13	1146	1146	PASS
night-route23-aces-repeat	3,35	10,54	4	42	15	13	1146	1146	PASS
night-route23-aces-repeat	3,35	10,54	5	42	15	13	1146	1146	PASS
night-route23-north-entry	3,35	16,48	0	0	0	0	1100	ffff	FIXED
night-route23-north-entry	3,35	16,48	1	41	15	13	1146	1146	PASS
night-route23-north-entry	3,35	16,48	2	41	15	13	1146	1146	PASS
night-route23-north-entry	3,35	16,48	3	42	15	13	1146	1146	PASS
night-route23-north-entry	3,35	16,48	4	42	15	13	1146	1146	PASS
night-route23-north-out	3,35	16,48	0	0	0	0	1100	ffff	FIXED
night-route23-north-out	3,35	16,48	1	41	15	13	1146	1146	PASS
night-route23-north-out	3,35	16,48	2	41	15	13	1146	1146	PASS
night-route23-north-out	3,35	16,48	3	42	15	13	1146	1146	PASS
night-route23-north-out	3,35	16,48	4	42	15	13	1146	1146	PASS
night-route23-north-back	3,35	16,51	0	0	0	0	1100	ffff	FIXED
night-route23-north-back	3,35	16,51	2	41	15	13	1146	1146	PASS
night-route23-north-back	3,35	16,51	3	42	15	13	1146	1146	PASS
night-route23-north-back	3,35	16,51	4	42	15	13	1146	1146	PASS
night-route23-north-repeat	3,35	16,48	0	0	0	0	1100	ffff	FIXED
night-route23-north-repeat	3,35	16,48	1	41	15	13	1146	1146	PASS
night-route23-north-repeat	3,35	16,48	2	41	15	13	1146	1146	PASS
night-route23-north-repeat	3,35	16,48	3	42	15	13	1146	1146	PASS
night-route23-north-repeat	3,35	16,48	4	42	15	13	1146	1146	PASS
night-powerplant-electricians-entry	1,87	17,19	0	0	0	0	1100	ffff	FIXED
night-powerplant-electricians-entry	1,87	17,19	1	92	5	5	1106	ffff	FIXED
night-powerplant-electricians-entry	1,87	17,19	2	187	15	13	1131	1131	PASS
night-powerplant-electricians-entry	1,87	17,19	3	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-entry	1,87	17,19	4	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-out	1,87	18,19	0	0	0	0	1100	ffff	FIXED
night-powerplant-electricians-out	1,87	18,19	1	92	5	5	1106	ffff	FIXED
night-powerplant-electricians-out	1,87	18,19	2	187	15	13	1131	1131	PASS
night-powerplant-electricians-out	1,87	18,19	3	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-out	1,87	18,19	4	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-back	1,87	11,19	0	0	0	0	1100	ffff	FIXED
night-powerplant-electricians-back	1,87	11,19	3	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-back	1,87	11,19	4	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-back	1,87	11,19	5	92	5	5	1106	ffff	FIXED
night-powerplant-electricians-repeat	1,87	18,19	0	0	0	0	1100	ffff	FIXED
night-powerplant-electricians-repeat	1,87	18,19	1	187	15	13	1131	1131	PASS
night-powerplant-electricians-repeat	1,87	18,19	2	92	5	5	1106	ffff	FIXED
night-powerplant-electricians-repeat	1,87	18,19	3	26	2	2	113e	ffff	FIXED
night-powerplant-electricians-repeat	1,87	18,19	4	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-entry	1,87	32,28	0	0	0	0	1100	ffff	FIXED
night-powerplant-mixed-entry	1,87	32,28	1	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-entry	1,87	32,28	2	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-entry	1,87	32,28	3	187	15	13	1131	1131	PASS
night-powerplant-mixed-entry	1,87	32,28	4	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-entry	1,87	32,28	5	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-out	1,87	32,28	0	0	0	0	1100	ffff	FIXED
night-powerplant-mixed-out	1,87	32,28	1	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-out	1,87	32,28	2	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-out	1,87	32,28	3	187	15	13	1131	1131	PASS
night-powerplant-mixed-out	1,87	32,28	4	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-out	1,87	32,28	5	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-back	1,87	32,28	0	0	0	0	1100	ffff	FIXED
night-powerplant-mixed-back	1,87	32,28	1	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-back	1,87	32,28	2	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-back	1,87	32,28	3	187	15	13	1131	1131	PASS
night-powerplant-mixed-back	1,87	32,28	4	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-back	1,87	32,28	5	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-repeat	1,87	32,28	0	0	0	0	1100	ffff	FIXED
night-powerplant-mixed-repeat	1,87	32,28	1	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-repeat	1,87	32,28	2	92	5	5	1106	ffff	FIXED
night-powerplant-mixed-repeat	1,87	32,28	3	187	15	13	1131	1131	PASS
night-powerplant-mixed-repeat	1,87	32,28	4	26	2	2	113e	ffff	FIXED
night-powerplant-mixed-repeat	1,87	32,28	5	26	2	2	113e	ffff	FIXED
night-powerplant-scientist-entry	1,87	39,17	0	0	0	0	1100	ffff	FIXED
night-powerplant-scientist-entry	1,87	39,17	1	92	5	5	1106	ffff	FIXED
night-powerplant-scientist-entry	1,87	39,17	2	55	15	13	1135	1135	PASS
night-powerplant-scientist-out	1,87	39,18	0	0	0	0	1100	ffff	FIXED
night-powerplant-scientist-out	1,87	39,18	1	92	5	5	1106	ffff	FIXED
night-powerplant-scientist-out	1,87	39,18	2	55	15	13	1135	1135	PASS
night-powerplant-scientist-out	1,87	39,18	3	26	2	2	113e	ffff	FIXED
night-powerplant-scientist-back	1,87	39,10	0	0	0	0	1100	ffff	FIXED
night-powerplant-scientist-back	1,87	39,10	1	92	5	5	1106	ffff	FIXED
night-powerplant-scientist-back	1,87	39,10	2	55	15	13	1135	1135	PASS
night-powerplant-scientist-repeat	1,87	39,18	0	0	0	0	1100	ffff	FIXED
night-powerplant-scientist-repeat	1,87	39,18	1	92	5	5	1106	ffff	FIXED
night-powerplant-scientist-repeat	1,87	39,18	2	55	15	13	1135	1135	PASS
night-powerplant-scientist-repeat	1,87	39,18	3	26	2	2	113e	ffff	FIXED
night-route19-water-entry	3,30	11,42	0	2	0	0	1100	ffff	FIXED
night-route19-water-entry	3,30	11,42	1	44	4	4	1137	ffff	FIXED
night-route19-water-entry	3,30	11,42	2	44	4	4	1137	ffff	FIXED
night-route19-water-entry	3,30	11,42	3	44	4	4	1137	ffff	FIXED
night-route19-water-entry	3,30	11,42	4	36	2	2	1103	ffff	FIXED
night-route19-water-out	3,30	11,56	0	2	0	0	1100	ffff	FIXED
night-route19-water-out	3,30	11,56	2	44	4	4	1137	ffff	FIXED
night-route19-water-back	3,30	11,41	0	2	0	0	1100	ffff	FIXED
night-route19-water-back	3,30	11,41	1	44	4	4	1137	ffff	FIXED
night-route19-water-back	3,30	11,41	2	44	4	4	1137	ffff	FIXED
night-route19-water-back	3,30	11,41	3	44	4	4	1137	ffff	FIXED
night-route19-water-back	3,30	11,41	4	36	2	2	1103	ffff	FIXED
night-route19-water-repeat	3,30	11,55	0	2	0	0	1100	ffff	FIXED
night-route19-water-repeat	3,30	11,55	1	44	4	4	1137	ffff	FIXED
night-route19-water-repeat	3,30	11,55	2	44	4	4	1137	ffff	FIXED
night-route19-water-south-entry	3,30	13,48	0	2	0	0	1100	ffff	FIXED
night-route19-water-south-entry	3,30	13,48	1	44	4	4	1137	ffff	FIXED
